"Gene","Description","Phenotype","Treated_TwoTX_1","Untreated_NewMP_1","Treated_TwoTX_2","Untreated_NewMP_2","Treated_TwoTX_3","Untreated_NewMP_3","TreatedAvg","UntreatedAvg","FoldChange","padj"
"Tb927.3.2260","hypothetical protein, conserved","overrepresented",524.453879130904,85.6034284811423,855.361108575074,108.295980440236,2593.21412748123,108.286928356322,1324.34303839574,100.728779092567,12.6575119410694,2.73884822453683e-08
"Tb927.3.3370","hypothetical protein, conserved","overrepresented",317.679948290762,50.2845314154962,626.893320616911,57.8475423469583,415.48734639202,47.5652862873564,453.353538433231,51.8991200166036,8.62991170115977,1.85021722953513e-11
"Tb927.3.4030","hypothetical protein, conserved","overrepresented",3906.14752987103,132.894833026669,1663.35694403687,159.417064374757,6368.41811969838,140.671804126437,3979.30753120209,144.327900509288,28.3660762582217,6.08834510948217e-21
"Tb927.3.4930","hypothetical protein, conserved","overrepresented",1428.61988580461,63.4542896433642,774.561525028894,73.3183966955634,2163.39963121362,64.7697515402299,1455.52701401571,67.1808126263859,22.1599668540075,1.1113254260348e-22
"Tb927.3.5190","hypothetical protein, conserved","overrepresented",2174.88579983676,122.71820166877,1290.0071442028,122.421543106354,1977.14668283099,119.419229402299,1814.01320895685,121.519658059141,14.9387906892593,1.25794760354846e-32
"Tb927.3.5250","Zinc finger CCCH domain-containing protein 8 (ZC3H8)","overrepresented",866.570746520956,17.3601358458261,1512.90254708881,13.452916824874,4427.08931155636,17.2044652528736,2268.85420172204,16.0058393078579,139.899487387768,1.3671545235956e-20
"Tb927.4.1740","hypothetical protein, conserved","overrepresented",817.696908322377,50.8831567894902,466.687249792589,58.520188188202,343.851597014086,49.5893410229886,542.745251709684,52.9975620002269,10.3262932351717,8.48661211522936e-11
"Tb927.4.1910","hypothetical protein, conserved","overrepresented",3971.93923513835,39.5092746836042,1405.63413444992,59.1928340294457,6253.80092069369,51.6133957586207,3877.12476342732,50.1051681572235,81.8149164870312,9.46076245313052e-30
"Tb927.4.410","CAF 40 (CAF40)","overrepresented",1969.99163200425,284.347052647151,1426.53057847048,291.255649258523,2915.57499968194,303.608210344828,2104.03240338556,293.070304083501,7.14302385105632,4.86921140018033e-10
"Tb927.4.4540","hypothetical protein, conserved","overrepresented",13002.3207238296,253.817158573457,6865.17840888919,301.345336877178,16218.3336591644,267.175225103449,12028.6109306277,274.112573518028,44.9039546443593,2.10204042326105e-43
"Tb927.4.4810","hypothetical protein, conserved","overrepresented",196589.37486476,105.956691196938,53953.2253648274,102.242167869043,444693.241413404,123.467338873563,231745.280547664,110.555399313181,1994.92754522511,7.6512257230837e-58
